"ftgt";"fprop_s1";"fprop_s2";"biomass";"b1plus";"ssb";"rec";"ssbpr";"fbar";"pF_s1";"pF_s2";"yield";"pY_s1";"pY_s2";"YPR";"hr_b1plus";"hr_ssb";"conv";"rec0";"ssb0";"ssbpr0";"ratioR";"ratioB";"ratioSPR";"slope";"rslope";"fmsy";"f01"
0.42;0.2;0.8;90691.8961787287;90691.8961787287;69962.9787826537;26540228.3292695;0.00263611065868246;0.42;0.2;0.8;24453.7946564825;0.291657858233646;0.708342141766354;0.000921385993861775;0.269635939778906;0.349524778418174;1;27489765.5170204;1e+05;0.00363771746027024;0.965458519929426;0.699629787826537;0.724660638840993;36021.1307930025;0.40107284943873;FALSE;FALSE
0.43;0.2;0.8;90156.1690219723;90156.1690219723;69479.1802898578;26518993.3939951;0.00261997803829125;0.43;0.2;0.8;24814.0059644125;0.292478308366344;0.707521691633656;0.00093570693260293;0.275233588933498;0.357143044303225;1;27489765.5170204;1e+05;0.00363771746027024;0.96468605298127;0.694791802898578;0.720225819323697;35347.6284506559;0.393573820463186;FALSE;FALSE
0.44;0.2;0.8;89629.4967448421;89629.4967448421;69002.5719239178;26497816.7788846;0.00260408517802508;0.44;0.2;0.8;25167.4822489191;0.29330011088117;0.70669988911883;0.000949794560772053;0.280794639744169;0.364732524414723;1;27489765.5170204;1e+05;0.00363771746027024;0.963915707555903;0.690025719239178;0.71585690930258;34690.261190039;0.386254445570197;FALSE;FALSE
0.45;0.2;0.8;89111.6691516804;89111.6691516804;68532.9905965108;26476698.0637945;0.0025884266395826;0.45;0.2;0.8;25514.3848608194;0.294123252424722;0.705876747575278;0.000963654334817113;0.286319234099301;0.37229346973979;1;27489765.5170204;1e+05;0.00363771746027024;0.963147468369685;0.685329905965108;0.711552413801349;34048.5377838184;0.379109255249453;FALSE;FALSE
0.46;0.2;0.8;88602.4822519141;88602.4822519141;68070.2779925372;26455636.8264115;0.00257299714382912;0.46;0.2;0.8;25854.8702386576;0.294947719694882;0.705052280305118;0.000977291546913204;0.29180751578886;0.379826129716881;1;27489765.5170204;1e+05;0.00363771746027024;0.962381320060054;0.680702779925372;0.707310881598258;33421.9850533474;0.372132980951523;FALSE;FALSE
0.47;0.2;0.8;88101.7380355495;88101.7380355495;67614.2803986552;26434632.6423855;0.00255779156507898;0.47;0.2;0.8;26189.0900891911;0.29577349944024;0.70422650055976;0.000990711330983252;0.297259630435709;0.38733075224316;1;27489765.5170204;1e+05;0.00363771746027024;0.961617247190354;0.676142803986552;0.70313090365434;32810.1470900565;0.365320546418525;FALSE;FALSE
0.48;0.2;0.8;87609.2442582658;87609.2442582658;67164.8485391171;26413685.0854586;0.00254280492562142;0.48;0.2;0.8;26517.1915600917;0.296600578459541;0.703399421540459;0.0010039186684591;0.302675725428254;0.39480758368193;1;27489765.5170204;1e+05;0.00363771746027024;0.960855234254524;0.671648485391171;0.699011111608574;32212.5845154354;0.358667059444491;FALSE;FALSE
0.49;0.2;0.8;87124.8142356349;87124.8142356349;66721.8374185481;26392793.7275899;0.00252803239047786;0.49;0.2;0.8;26839.317405246;0.29742894360114;0.70257105639886;0.00101691839379586;0.308055949854392;0.402256868870115;1;27489765.5170204;1e+05;0.00363771746027024;0.960095265681645;0.667218374185481;0.694950176336691;31628.8737774375;0.352167804041263;FALSE;FALSE
0.5;0.2;0.8;86648.2666460202;86648.2666460202;66285.1061713284;26371958.1390767;0.00251346926237951;0.5;0.2;0.8;27155.6061430204;0.29825858176247;0.70174141823753;0.00102971519975161;0.313400454436761;0.409678851125784;1;27489765.5170204;1e+05;0.00363771746027024;0.959337325840351;0.662851061713284;0.69094680657051;31058.6064812873;0.345818232987454;FALSE;FALSE
0.51;0.2;0.8;86179.425341733;86179.425341733;65854.5179172585;26351177.8886726;0.00249911097695435;0.51;0.2;0.8;27466.1922078333;0.299089479889534;0.700910520110466;0.00104231364244404;0.318709391469249;0.417073772255726;1;27489765.5170204;1e+05;0.00363771746027024;0.958581399043114;0.658545179172585;0.686999747574869;30501.3887528006;0.339613960739418;FALSE;FALSE
