"fprop_s1";"fprop_s2";"refpt";"fbar";"yield";"pY_s1";"pY_s2";"ssb";"ratioB";"ratioSPR";"ratioR";"hr_b1plus";"hr_ssb"
0.6;0.4;"F.50B0";0.6;34750.9356746341;0.734053200286922;0.265946799713078;50043.6021464397;0.500436021464397;0.514312798645941;0.973018798641452;0.413168572083648;0.694413155410845
0.6;0.4;"F.50R0";3.88;34120.5707196753;0.94082303080572;0.0591769691942796;2705.23256976622;0.0270523256976622;0.0540786499838382;0.50024040366664;1.13446464238507;12.6128049399553
0.6;0.4;"F.90msy";3.1;45763.7739315171;0.911430948139518;0.0885690518604818;6130.69187759477;0.0613069187759477;0.087381726587727;0.701598848752417;1.06826047129847;7.46469971827574
0.7;0.3;"virgin";0;0;0;0;1e+05;1;1;1;0;0
0.7;0.3;"msy";1.83;50187.0830595436;0.894023916888946;0.105976083111054;14129.2004666139;0.141292004666139;0.165145004536524;0.855563297616371;0.891621724449862;3.55201153654317
0.7;0.3;"f0.1";1.19;46980.1169059122;0.855253477547633;0.144746522452367;25814.7829235498;0.258147829235498;0.278754833978956;0.926074807567233;0.699891037472717;1.81989199928752
0.7;0.3;"spr.20";1.59;49755.922841633;0.880472591064002;0.119527408935998;17691.4982666812;0.176914982666812;0.199778455370511;0.885555864063035;0.829742466284836;2.81241995966727
0.7;0.3;"spr.30";1.11;46050.0653748413;0.849827426679282;0.150172573320718;27886.7520156292;0.278867520156292;0.298898977929728;0.932982514988238;0.669108973004391;1.65132408926764
0.7;0.3;"spr.35";0.93;43372.7990334109;0.837182841758933;0.162817158241067;33293.9051589518;0.332939051589518;0.351468522378698;0.947279856916418;0.592956892350796;1.30272489292981
0.7;0.3;"spr.40";0.79;40612.0887765343;0.826957980659704;0.173042019340296;38384.8478124997;0.383848478124997;0.40096379817708;0.957314550266394;0.526469804868775;1.05802396234353
0.7;0.3;"spr.50";0.57;34650.3935512065;0.81028746218209;0.18971253781791;48536.8480894737;0.485368480894737;0.499663800869884;0.971390122818065;0.407490537531219;0.713898716441812
0.7;0.3;"F.20B0";1.46;49160.1457643594;0.872633729746716;0.127366270253284;19984.1602343369;0.199841602343369;0.222068224500498;0.899910839530854;0.791560530881386;2.45995554418604
0.7;0.3;"F.30B0";1.04;45111.5954607763;0.844980287295984;0.155019712704016;29857.2864302741;0.298572864302741;0.318056951405443;0.938740256999243;0.640669626712705;1.51090741505011
0.7;0.3;"F.35B0";0.88;42463.231772426;0.833568478524535;0.166431521475465;35011.4735243756;0.350114735243756;0.368167103709208;0.950966916154167;0.569979891150511;1.21283760715933
0.7;0.3;"F.40B0";0.75;39691.7327370619;0.823978728012388;0.176021271987612;40013.3209269111;0.400133209269111;0.416796175678303;0.960021306860425;0.50620730006696;0.991962971770409
0.7;0.3;"F.50B0";0.54;33641.7555938759;0.807964639137072;0.192035360862928;50181.2403035042;0.501812403035042;0.51565094739518;0.973162961437299;0.389774671690739;0.670405023678273
0.7;0.3;"F.50R0";3.34;33859.070561671;0.953840306450716;0.0461596935492844;2689.49362343986;0.0268949362343986;0.0539256324501097;0.498741229586522;1.1186468787599;12.5893849558064
0.7;0.3;"F.90msy";2.69;45222.5949733922;0.933072113944205;0.0669278860557945;6025.12980095758;0.0602512980095758;0.0863554286204209;0.697712917093064;1.04616461558792;7.50566319188757
0.8;0.2;"virgin";0;0;0;0;1e+05;1;1;1;0;0
0.8;0.2;"msy";1.65;49596.1886978614;0.931545422253981;0.0684545777460187;13746.9079517334;0.137469079517334;0.161428271752964;0.851579949562399;0.866908674118109;3.60780685169333
0.8;0.2;"f0.1";1.13;46879.6174562129;0.9094224184663;0.0905775815336999;24123.7832583214;0.241237832583214;0.262314559455903;0.919650945352;0.694177437285663;1.94329458834123
0.8;0.2;"spr.20";1.42;49083.0631712497;0.922312165790143;0.0776878342098569;17625.0307823964;0.176250307823964;0.199132243717743;0.885091758790141;0.798430307886663;2.78484978422126
0.8;0.2;"spr.30";0.99;45074.7314565896;0.902709506115222;0.097290493884778;28138.8919439624;0.281388919439624;0.301350338344079;0.933760091280657;0.635407402489394;1.60186589956542
0.8;0.2;"spr.35";0.84;42473.7857507007;0.895177723954186;0.104822276045814;33295.6458761195;0.332956458761195;0.351485446017828;0.947283771016528;0.565418261380382;1.27565585928952
0.8;0.2;"spr.40";0.72;39787.4422528127;0.888912998348483;0.111087001651517;38225.0894757523;0.382250894757523;0.399410592125369;0.957037450417789;0.503668523132433;1.04087244264141
0.8;0.2;"spr.50";0.52;33740.5309470645;0.878043367178767;0.121956632821233;48573.719947834;0.48573719947834;0.500022277270608;0.971431117288926;0.388109752359521;0.694625220866352
0.8;0.2;"F.20B0";1.3;48398.5708188759;0.917146820351417;0.0828531796485828;20060.2594319148;0.200602594319148;0.222808077810283;0.900338068038797;0.757934964201236;2.41265926710181
0.8;0.2;"F.30B0";0.93;44124.7887000908;0.899737980851954;0.100262019148046;30083.4571340559;0.300834571340559;0.320255833247766;0.939357039307442;0.60832535526448;1.46674594291025
0.8;0.2;"F.35B0";0.8;41644.2837605967;0.893112359441697;0.106887640558303;34850.2120269299;0.348502120269299;0.366599283595152;0.950635028120136;0.545428797529222;1.19495065706966
0.8;0.2;"F.40B0";0.68;38750.5797827026;0.886780143298148;0.113219856701852;40059.2941645123;0.400592941645123;0.417243137710537;0.96009473958811;0.481865197789654;0.967330568121465
0.8;0.2;"F.50B0";0.5;33001.9374622044;0.876929788450689;0.123070211549311;49791.929839837;0.49791929839837;0.511865984553971;0.972753246794171;0.375619569109308;0.662796914446979
0.8;0.2;"F.50R0";2.93;33793.7852291595;0.968210684697434;0.0317893153025664;2704.81628687547;0.0270481628687547;0.0540746027890671;0.500200860915494;1.10060079360634;12.4939299549239
0.8;0.2;"F.90msy";2.39;44630.589020624;0.955551454138346;0.044448545861654;5873.12480539957;0.0587312480539957;0.0848776022747181;0.691952252184315;1.02530859584403;7.59912150676452
0.9;0.1;"virgin";0;0;0;0;1e+05;1;1;1;0;0
0.9;0.1;"msy";1.5;49079.0706136284;0.96667961961027;0.0333203803897302;13518.5716880438;0.135185716880438;0.159208335855982;0.849112052793052;0.842678041180812;3.63049231429051
0.9;0.1;"f0.1";1.07;46701.6089054149;0.957111215946221;0.0428887840537789;22857.543306988;0.22857543306988;0.250003893262384;0.914287494035088;0.685988036494351;2.04315959410814
0.9;0.1;"spr.20";1.28;48459.9352418417;0.962009232358583;0.0379907676414164;17692.3813489382;0.176923813489382;0.199787040892455;0.885562009923457;0.768662150597669;2.7390284148917
0.9;0.1;"spr.30";0.91;44469.6245957454;0.953091387867948;0.0469086121320519;27840.6960158542;0.278406960158542;0.29845121126525;0.932839102841192;0.613867656256667;1.59728853655173
0.9;0.1;"spr.35";0.77;41748.4751032129;0.949374687792645;0.0506253122073549;33187.3932168242;0.331873932168242;0.350432989608013;0.947039639559818;0.543435113989161;1.25796186613562
0.9;0.1;"spr.40";0.66;38997.6154256649;0.946329214064982;0.0536707859350182;38214.3124513412;0.382143124513412;0.399305815499151;0.957018680120437;0.48281515434119;1.02049763358483
0.9;0.1;"spr.50";0.48;32998.6065838532;0.941125032623285;0.0588749673767153;48523.033427421;0.48523033427421;0.499529491655482;0.971374748397971;0.37257766641592;0.680060669191494
0.9;0.1;"F.20B0";1.18;47774.8016520367;0.95973064535731;0.0402693546426904;19984.2111579495;0.199842111579495;0.222068719591175;0.899911126372955;0.730878771370953;2.39062734447902
0.9;0.1;"F.30B0";0.85;43400.1152107529;0.9515208884184;0.0484791115815995;30004.4050448834;0.300044050448834;0.3194872712697;0.939142424223679;0.584563907565539;1.44645811659425
0.9;0.1;"F.35B0";0.73;40816.7345470214;0.948279676663264;0.051720323336736;34921.5056083762;0.349215056083762;0.367292415636991;0.950782104983362;0.521951474187345;1.16881371051858
0.9;0.1;"F.40B0";0.62;37840.4401083585;0.945195634665623;0.0548043653343768;40258.6770129333;0.402586770129333;0.419181582070185;0.960411400093258;0.459541474786232;0.939932529233439
0.9;0.1;"F.50B0";0.46;32191.7383201279;0.940531137810515;0.0594688621894848;49866.0827877539;0.498660827877539;0.512586915992052;0.972831752664696;0.359424756334582;0.645563808513821
0.9;0.1;"F.50R0";2.62;33503.3923773759;0.983816431323051;0.0161835686769493;2680.01592551867;0.0268001592551867;0.0538334881647649;0.497834343804011;1.08282055843804;12.5011915259018
0.9;0.1;"F.90msy";2.15;44179.5229722824;0.977868042941065;0.0221319570589345;5781.07744906598;0.0578107744906598;0.0839826974214748;0.688365297443724;1.0039615227933;7.64209152385949
