"SCENARIO","OM","MP","STKN","LHSC","SIGR","FHIST","CVFH","IDXT","CVID","ADVT","HCRT","PBUF","UCPL","UCPU","HCRI","BSAFE"
"sc000712","om004","mp0133","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0.2,0.2,"nin","Imin"
"sc000713","om004","mp0134","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","Imin"
"sc000714","om004","mp0135","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","1o2",0,0.8,0.8,"nin","Imin"
"sc000715","om004","mp0136","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","1o2",0,0.8,0.8,"nin","Imin"
"sc000716","om004","mp0137","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","Imin"
"sc000717","om004","mp0138","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","2o3",0,0.8,0.8,"nin","Imin"
"sc000718","om004","mp0139","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0.8,0.8,"nin","Imin"
"sc000719","om004","mp0140","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","Imin"
"sc000720","om004","mp0141","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","1o2",0,0.8,4,"nin","Imin"
"sc000721","om004","mp0142","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","1o2",0,0.8,4,"nin","Imin"
"sc000722","om004","mp0143","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,4,"nin","Imin"
"sc000723","om004","mp0144","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","2o3",0,0.8,4,"nin","Imin"
"sc000724","om004","mp0145","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0.8,4,"nin","Imin"
"sc000725","om004","mp0146","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","Iminpa"
"sc000726","om004","mp0147","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","1o2",0,0,0,"nin","Iminpa"
"sc000727","om004","mp0148","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","1o2",0,0,0,"nin","Iminpa"
"sc000728","om004","mp0149","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0,0,"nin","Iminpa"
"sc000729","om004","mp0150","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","2o3",0,0,0,"nin","Iminpa"
"sc000730","om004","mp0151","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0,0,"nin","Iminpa"
"sc000731","om004","mp0152","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.2,0.2,"nin","Iminpa"
"sc000732","om004","mp0153","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","1o2",0,0.2,0.2,"nin","Iminpa"
"sc000733","om004","mp0154","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","1o2",0,0.2,0.2,"nin","Iminpa"
"sc000734","om004","mp0155","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.2,0.2,"nin","Iminpa"
"sc000735","om004","mp0156","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","2o3",0,0.2,0.2,"nin","Iminpa"
"sc000736","om004","mp0157","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0.2,0.2,"nin","Iminpa"
"sc000737","om004","mp0158","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","Iminpa"
"sc000738","om004","mp0159","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","1o2",0,0.8,0.8,"nin","Iminpa"
"sc000739","om004","mp0160","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","1o2",0,0.8,0.8,"nin","Iminpa"
"sc000740","om004","mp0161","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","Iminpa"
"sc000741","om004","mp0162","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","2o3",0,0.8,0.8,"nin","Iminpa"
"sc000742","om004","mp0163","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0.8,0.8,"nin","Iminpa"
"sc000743","om004","mp0164","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","Iminpa"
"sc000744","om004","mp0165","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","1o2",0,0.8,4,"nin","Iminpa"
"sc000745","om004","mp0166","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","1o2",0,0.8,4,"nin","Iminpa"
"sc000746","om004","mp0167","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,4,"nin","Iminpa"
"sc000747","om004","mp0168","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","2o3",0,0.8,4,"nin","Iminpa"
"sc000748","om004","mp0169","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0.8,4,"nin","Iminpa"
"sc000749","om004","mp0170","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","Inorm"
"sc000750","om004","mp0171","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","1o2",0,0,0,"nin","Inorm"
"sc000751","om004","mp0172","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","1o2",0,0,0,"nin","Inorm"
"sc000752","om004","mp0173","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0,0,"nin","Inorm"
"sc000753","om004","mp0174","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","2o3",0,0,0,"nin","Inorm"
"sc000754","om004","mp0175","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0,0,"nin","Inorm"
"sc000755","om004","mp0176","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.2,0.2,"nin","Inorm"
"sc000756","om004","mp0177","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","1o2",0,0.2,0.2,"nin","Inorm"
"sc000757","om004","mp0178","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","1o2",0,0.2,0.2,"nin","Inorm"
"sc000758","om004","mp0179","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.2,0.2,"nin","Inorm"
"sc000759","om004","mp0180","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","2o3",0,0.2,0.2,"nin","Inorm"
"sc000760","om004","mp0181","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0.2,0.2,"nin","Inorm"
"sc000761","om004","mp0182","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","Inorm"
"sc000762","om004","mp0183","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","1o2",0,0.8,0.8,"nin","Inorm"
"sc000763","om004","mp0184","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","1o2",0,0.8,0.8,"nin","Inorm"
"sc000764","om004","mp0185","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","Inorm"
"sc000765","om004","mp0186","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","2o3",0,0.8,0.8,"nin","Inorm"
"sc000766","om004","mp0187","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0.8,0.8,"nin","Inorm"
"sc000767","om004","mp0188","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","Inorm"
"sc000768","om004","mp0189","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","1o2",0,0.8,4,"nin","Inorm"
"sc000769","om004","mp0190","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","1o2",0,0.8,4,"nin","Inorm"
"sc000770","om004","mp0191","STK2","bc",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,4,"nin","Inorm"
"sc000771","om004","mp0192","STK2","bc",0.75,"fopt",0.1,"b1p","low","fpa","2o3",0,0.8,4,"nin","Inorm"
"sc000772","om004","mp0193","STK2","bc",0.75,"fopt",0.1,"b1p","low","int","2o3",0,0.8,4,"nin","Inorm"
"sc000773","om005","mp0001","STK2","bc",0.75,"flow",0.1,"b1p","low","fix","ft0",0,0,0,"fix","none"
"sc000774","om005","mp0002","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc000775","om005","mp0003","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0,0,"nin","none"
"sc000776","om005","mp0004","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0,0,"nin","none"
"sc000777","om005","mp0005","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o3",0,0,0,"nin","none"
"sc000778","om005","mp0006","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o3",0,0,0,"nin","none"
"sc000779","om005","mp0007","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o3",0,0,0,"nin","none"
"sc000780","om005","mp0008","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0,0,"nin","none"
"sc000781","om005","mp0009","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0,0,"nin","none"
"sc000782","om005","mp0010","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0,0,"nin","none"
"sc000783","om005","mp0011","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o5",0,0,0,"nin","none"
"sc000784","om005","mp0012","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o5",0,0,0,"nin","none"
"sc000785","om005","mp0013","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o5",0,0,0,"nin","none"
"sc000786","om005","mp0014","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.2,0.2,"nin","none"
"sc000787","om005","mp0015","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.2,0.2,"nin","none"
"sc000788","om005","mp0016","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.2,0.2,"nin","none"
"sc000789","om005","mp0017","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o3",0,0.2,0.2,"nin","none"
"sc000790","om005","mp0018","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o3",0,0.2,0.2,"nin","none"
"sc000791","om005","mp0019","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o3",0,0.2,0.2,"nin","none"
"sc000792","om005","mp0020","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.2,0.2,"nin","none"
"sc000793","om005","mp0021","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.2,0.2,"nin","none"
"sc000794","om005","mp0022","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.2,0.2,"nin","none"
"sc000795","om005","mp0023","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o5",0,0.2,0.2,"nin","none"
"sc000796","om005","mp0024","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o5",0,0.2,0.2,"nin","none"
"sc000797","om005","mp0025","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o5",0,0.2,0.2,"nin","none"
"sc000798","om005","mp0026","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.2,0.25,"nin","none"
"sc000799","om005","mp0027","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.2,0.25,"nin","none"
"sc000800","om005","mp0028","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.2,0.25,"nin","none"
"sc000801","om005","mp0029","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o3",0,0.2,0.25,"nin","none"
"sc000802","om005","mp0030","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o3",0,0.2,0.25,"nin","none"
"sc000803","om005","mp0031","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o3",0,0.2,0.25,"nin","none"
"sc000804","om005","mp0032","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.2,0.25,"nin","none"
"sc000805","om005","mp0033","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.2,0.25,"nin","none"
"sc000806","om005","mp0034","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.2,0.25,"nin","none"
"sc000807","om005","mp0035","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o5",0,0.2,0.25,"nin","none"
"sc000808","om005","mp0036","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o5",0,0.2,0.25,"nin","none"
"sc000809","om005","mp0037","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o5",0,0.2,0.25,"nin","none"
"sc000810","om005","mp0038","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.5,0.5,"nin","none"
"sc000811","om005","mp0039","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.5,0.5,"nin","none"
"sc000812","om005","mp0040","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.5,0.5,"nin","none"
"sc000813","om005","mp0041","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o3",0,0.5,0.5,"nin","none"
"sc000814","om005","mp0042","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o3",0,0.5,0.5,"nin","none"
"sc000815","om005","mp0043","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o3",0,0.5,0.5,"nin","none"
"sc000816","om005","mp0044","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.5,0.5,"nin","none"
"sc000817","om005","mp0045","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.5,0.5,"nin","none"
"sc000818","om005","mp0046","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.5,0.5,"nin","none"
"sc000819","om005","mp0047","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o5",0,0.5,0.5,"nin","none"
"sc000820","om005","mp0048","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o5",0,0.5,0.5,"nin","none"
"sc000821","om005","mp0049","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o5",0,0.5,0.5,"nin","none"
"sc000822","om005","mp0050","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.5,1,"nin","none"
"sc000823","om005","mp0051","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.5,1,"nin","none"
"sc000824","om005","mp0052","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.5,1,"nin","none"
"sc000825","om005","mp0053","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o3",0,0.5,1,"nin","none"
"sc000826","om005","mp0054","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o3",0,0.5,1,"nin","none"
"sc000827","om005","mp0055","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o3",0,0.5,1,"nin","none"
"sc000828","om005","mp0056","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.5,1,"nin","none"
"sc000829","om005","mp0057","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.5,1,"nin","none"
"sc000830","om005","mp0058","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.5,1,"nin","none"
"sc000831","om005","mp0059","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o5",0,0.5,1,"nin","none"
"sc000832","om005","mp0060","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o5",0,0.5,1,"nin","none"
"sc000833","om005","mp0061","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o5",0,0.5,1,"nin","none"
"sc000834","om005","mp0062","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.5,1.5,"nin","none"
"sc000835","om005","mp0063","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.5,1.5,"nin","none"
"sc000836","om005","mp0064","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.5,1.5,"nin","none"
"sc000837","om005","mp0065","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o3",0,0.5,1.5,"nin","none"
"sc000838","om005","mp0066","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o3",0,0.5,1.5,"nin","none"
"sc000839","om005","mp0067","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o3",0,0.5,1.5,"nin","none"
"sc000840","om005","mp0068","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.5,1.5,"nin","none"
"sc000841","om005","mp0069","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.5,1.5,"nin","none"
"sc000842","om005","mp0070","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.5,1.5,"nin","none"
"sc000843","om005","mp0071","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o5",0,0.5,1.5,"nin","none"
"sc000844","om005","mp0072","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o5",0,0.5,1.5,"nin","none"
"sc000845","om005","mp0073","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o5",0,0.5,1.5,"nin","none"
"sc000846","om005","mp0074","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc000847","om005","mp0075","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.8,0.8,"nin","none"
"sc000848","om005","mp0076","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.8,0.8,"nin","none"
"sc000849","om005","mp0077","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o3",0,0.8,0.8,"nin","none"
"sc000850","om005","mp0078","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o3",0,0.8,0.8,"nin","none"
"sc000851","om005","mp0079","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o3",0,0.8,0.8,"nin","none"
"sc000852","om005","mp0080","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc000853","om005","mp0081","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.8,0.8,"nin","none"
"sc000854","om005","mp0082","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.8,0.8,"nin","none"
"sc000855","om005","mp0083","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o5",0,0.8,0.8,"nin","none"
"sc000856","om005","mp0084","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o5",0,0.8,0.8,"nin","none"
"sc000857","om005","mp0085","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o5",0,0.8,0.8,"nin","none"
"sc000858","om005","mp0086","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,2.75,"nin","none"
"sc000859","om005","mp0087","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.8,2.75,"nin","none"
"sc000860","om005","mp0088","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.8,2.75,"nin","none"
"sc000861","om005","mp0089","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o3",0,0.8,2.75,"nin","none"
"sc000862","om005","mp0090","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o3",0,0.8,2.75,"nin","none"
"sc000863","om005","mp0091","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o3",0,0.8,2.75,"nin","none"
"sc000864","om005","mp0092","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,2.75,"nin","none"
"sc000865","om005","mp0093","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.8,2.75,"nin","none"
"sc000866","om005","mp0094","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.8,2.75,"nin","none"
"sc000867","om005","mp0095","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o5",0,0.8,2.75,"nin","none"
"sc000868","om005","mp0096","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o5",0,0.8,2.75,"nin","none"
"sc000869","om005","mp0097","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o5",0,0.8,2.75,"nin","none"
"sc000870","om005","mp0098","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","none"
"sc000871","om005","mp0099","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.8,4,"nin","none"
"sc000872","om005","mp0100","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.8,4,"nin","none"
"sc000873","om005","mp0101","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o3",0,0.8,4,"nin","none"
"sc000874","om005","mp0102","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o3",0,0.8,4,"nin","none"
"sc000875","om005","mp0103","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o3",0,0.8,4,"nin","none"
"sc000876","om005","mp0104","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,4,"nin","none"
"sc000877","om005","mp0105","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.8,4,"nin","none"
"sc000878","om005","mp0106","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.8,4,"nin","none"
"sc000879","om005","mp0107","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o5",0,0.8,4,"nin","none"
"sc000880","om005","mp0108","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o5",0,0.8,4,"nin","none"
"sc000881","om005","mp0109","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o5",0,0.8,4,"nin","none"
"sc000882","om005","mp0110","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,5.25,"nin","none"
"sc000883","om005","mp0111","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.8,5.25,"nin","none"
"sc000884","om005","mp0112","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.8,5.25,"nin","none"
"sc000885","om005","mp0113","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o3",0,0.8,5.25,"nin","none"
"sc000886","om005","mp0114","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o3",0,0.8,5.25,"nin","none"
"sc000887","om005","mp0115","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o3",0,0.8,5.25,"nin","none"
"sc000888","om005","mp0116","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,5.25,"nin","none"
"sc000889","om005","mp0117","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.8,5.25,"nin","none"
"sc000890","om005","mp0118","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.8,5.25,"nin","none"
"sc000891","om005","mp0119","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o5",0,0.8,5.25,"nin","none"
"sc000892","om005","mp0120","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o5",0,0.8,5.25,"nin","none"
"sc000893","om005","mp0121","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o5",0,0.8,5.25,"nin","none"
"sc000894","om005","mp0122","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","Imin"
"sc000895","om005","mp0123","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0,0,"nin","Imin"
"sc000896","om005","mp0124","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0,0,"nin","Imin"
"sc000897","om005","mp0125","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0,0,"nin","Imin"
"sc000898","om005","mp0126","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0,0,"nin","Imin"
"sc000899","om005","mp0127","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0,0,"nin","Imin"
"sc000900","om005","mp0128","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.2,0.2,"nin","Imin"
"sc000901","om005","mp0129","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.2,0.2,"nin","Imin"
"sc000902","om005","mp0130","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.2,0.2,"nin","Imin"
"sc000903","om005","mp0131","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.2,0.2,"nin","Imin"
"sc000904","om005","mp0132","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.2,0.2,"nin","Imin"
"sc000905","om005","mp0133","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.2,0.2,"nin","Imin"
"sc000906","om005","mp0134","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","Imin"
"sc000907","om005","mp0135","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.8,0.8,"nin","Imin"
"sc000908","om005","mp0136","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.8,0.8,"nin","Imin"
"sc000909","om005","mp0137","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","Imin"
"sc000910","om005","mp0138","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.8,0.8,"nin","Imin"
"sc000911","om005","mp0139","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.8,0.8,"nin","Imin"
"sc000912","om005","mp0140","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","Imin"
"sc000913","om005","mp0141","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.8,4,"nin","Imin"
"sc000914","om005","mp0142","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.8,4,"nin","Imin"
"sc000915","om005","mp0143","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,4,"nin","Imin"
"sc000916","om005","mp0144","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.8,4,"nin","Imin"
"sc000917","om005","mp0145","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.8,4,"nin","Imin"
"sc000918","om005","mp0146","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","Iminpa"
"sc000919","om005","mp0147","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0,0,"nin","Iminpa"
"sc000920","om005","mp0148","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0,0,"nin","Iminpa"
"sc000921","om005","mp0149","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0,0,"nin","Iminpa"
"sc000922","om005","mp0150","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0,0,"nin","Iminpa"
"sc000923","om005","mp0151","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0,0,"nin","Iminpa"
"sc000924","om005","mp0152","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.2,0.2,"nin","Iminpa"
"sc000925","om005","mp0153","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.2,0.2,"nin","Iminpa"
"sc000926","om005","mp0154","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.2,0.2,"nin","Iminpa"
