"scenario";"OM";"MP";"STKN";"LHSC";"SIGR";"FHIST";"CVFH";"IDXT";"CVID";"ADVT";"HCRT";"PBUF";"UCPL";"UCPU";"HCRI";"BSAFE";"year";"rec";"biomass.sem1";"biomass.sem2";"ssb";"f.sem1";"f.sem2";"catch.sem1";"catch.sem2";"catch.mp";"tac";"index"
"sc000999";"om006";"mp0034";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.25;"nin";"none";"56";0.280786530637382;0.00238169617799052;0.00364111494899265;0.000290124134206907;1.81864334689047;1.95985455641931;0.00203137323126718;0.000453226770758092;0.00248460000202527;294.830670242565;0.000352454869704387
"sc000999";"om006";"mp0034";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.25;"nin";"none";"57";0.427620415693944;0.00364331071185701;0.00549746922662171;0.000375442508744763;1.87165404283903;1.95985455641931;0.00323662213028407;0.000651109511921377;0.00388773164220545;235.864536194052;0.00109273596795297
"sc000999";"om006";"mp0034";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.25;"nin";"none";"58";0.0946678203552294;0.005543374917685;0.00215415778082952;0.000557242500557127;1.88011454728095;1.95985455641931;0.00495720833580013;0.000966594642026543;0.00592380297782668;188.691628955242;0.00128853040834633
"sc000999";"om006";"mp0034";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.25;"nin";"none";"59";0.0210842246935794;0.00135660679117356;0.000495726571526044;0.000140369347049135;1.87894890245009;1.95985455641931;0.00120915622214643;0.000228751173477064;0.0014379073956235;150.953303164193;NA
"sc000999";"om006";"mp0034";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.25;"nin";"none";"60";0.00618672572516929;0.000304068513930787;0.000129946510744234;3.28547445100377e-05;1.86243716735181;1.95985455641931;0.000267777559771971;5.35342191362307e-05;0.000321311778908202;120.762642531355;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"1";2178637.18558723;126477.091439237;138878.060928894;1e+05;0;0;0;0;4218.61741896253;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"2";2276293.89573423;126477.091439237;136022.954491133;96350.001860183;0.0334592149982641;0.0501860687835096;4218.61741896253;5264.36005177956;14641.5382848974;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"3";2947216.49960377;119554.484040159;132988.015836707;85636.7841557954;0.0815376959943306;0.122315200366701;9377.17823311785;11009.9070350035;20570.9820090651;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"4";393263.26743008;114121.791290332;101574.213230975;78436.8963577335;0.0910547805923801;0.136575321299015;9561.07497406169;11270.404859729;22668.7367438312;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"5";4366524.09933875;79713.4901108479;108828.284789349;57837.559346597;0.140431378244708;0.210664930163325;11398.3318841022;12111.2616353706;24546.0126378964;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"6";971238.730767547;95995.0884778788;92279.3709025563;54910.8630098029;0.166642089631609;0.249978123429766;12434.7510025258;14084.3097261792;27467.0967411323;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"7";2354472.37443543;72334.1130410394;80465.6237386573;48467.422310688;0.193714041178197;0.290575787558429;13382.7870149531;13655.7979240018;25947.3747310654;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"8";649060.130521604;64887.4669740319;57767.0531793289;36797.6459106037;0.234824351446444;0.352231187540622;12291.5768070636;12593.3157541891;20907.9981600407;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"9";4597266.26438621;41719.564288876;81921.1559224949;26956.4732767495;0.213957783910947;0.320963910936191;8314.68240585156;8278.0291558872;24053.9737727166;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"10";4659337.89252254;77862.3106952668;115291.063550931;37654.7777654049;0.300040378887363;0.450059278260168;15775.9446168294;16703.924550149;39655.8919253645;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"11";1288016.59346254;101729.418937789;93538.4675914728;53074.3127235617;0.301847024369159;0.45275092066429;22951.9673752154;23020.9236595081;38941.865817354;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"12";1046068.24387306;66948.5448237046;59716.1561166557;40698.3433836722;0.265706660457362;0.398562432601233;15920.9421578459;15098.5479464186;24818.5064472942;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"13";3288009.23780996;41976.7039970144;66825.0841229312;24282.0945430469;0.27135206486473;0.407036085593684;9719.95850087562;9203.22218131969;21668.8883275543;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"14";1434025.05991762;60121.2598764335;64285.3088861347;29834.6282619499;0.296759607833847;0.44515922139526;12465.6661462346;12981.0118323593;25984.9075493324;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"15";2994651.6708113;50219.9622782736;69288.3320623303;27988.9598415787;0.31210488578613;0.468156785298643;13003.895716973;12035.6105829463;24248.0756214529;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"16";1893366.08452144;59195.1663338908;68403.0373528808;30374.1401497235;0.28486791924991;0.427302814106012;12212.4650385065;12655.8860379007;26441.614723467;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"17";1720181.18431486;55369.0512080859;59809.2199069739;30113.2161382192;0.310716455771341;0.466076447531039;13785.7286855663;13044.8077536338;24160.5928730093;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"18";14262705.2191616;46394.2005764698;193151.150656661;24902.513689732;0.304863560919785;0.45730255430989;11115.7851193755;10667.9978795238;44755.9323485662;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"19";1092118.54245166;202666.951344377;189361.627996272;95519.7932832917;0.26723609428493;0.400857393261472;34087.9344690424;39470.7875220492;76341.6732068212;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"20";3870520.49744752;140502.279857102;139154.433676309;89880.8015790767;0.274181224335091;0.411267572966789;36870.885684772;33704.6740122002;53134.2859529548;NA;NA
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"21";3176577.26241681;102788.712560068;115824.084324782;57912.4097155821;0.236346850439097;0.354516189496253;19429.6119407547;19986.8778784076;43704.9564958668;NA;54833.5314628476
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"22";2243810.22775305;93935.6453568105;92985.8245670989;50374.0230047644;0.317161603937486;0.475740637974077;23718.0786174592;22115.8831646692;39430.3459286784;NA;48075.5344077477
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"23";2282175.44721465;69080.0105248157;75416.7366867868;37518.8227004791;0.311204785673117;0.4668081657897;17314.4627640092;16180.8235951627;27918.7057126618;NA;33117.7806948935
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"24";3541853.58464212;58885.0533415385;85575.6186887503;32983.0386014009;0.250575429829598;0.375836849722342;11737.8821174991;12030.7318412259;30876.333614077;NA;94482.3285857341
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"25";5945010.51601117;75453.7774015828;122924.466873478;37438.3734686543;0.344233018978978;0.516355884452808;18845.6017728511;18115.7349624386;38980.3977130715;NA;39954.4811243253
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"26";247967.696470613;110400.290540848;93959.9243269641;57079.6984106162;0.263827391031815;0.395742936308347;20864.6627506328;22460.9610798157;39992.1674063046;NA;80588.3205631587
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"27";2637360.60639218;65471.798309917;72901.5281255231;42158.0740144867;0.275422228691962;0.413135154898323;17531.2063264889;15727.1025509233;27141.1542249035;NA;38706.4730573937
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"28";411719.520501125;57131.7496223903;49606.6302336516;29931.4474428198;0.268370291782079;0.402559530968828;11414.0516739802;11701.1541263052;22926.4569578926;NA;43114.2791763778
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"29";1381206.264317;34989.5763859877;37183.3503465755;19595.0511017051;0.362037666494345;0.543057200247912;11225.3028315874;9118.63525687803;14620.8091715735;14886.0210569298;24053.7265791558
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"30";245123.177218254;28371.3526135476;25483.0347604423;14827.3155954982;0.264849164611233;0.419600566957993;5502.17391469549;6591.77740756622;11200.8402149601;25120.7061331042;30674.704450036
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"31";1630043.05841886;17597.7533768728;30165.1160742645;10715.7541024134;0.281105190581164;0.433698893229376;4609.06280739388;4206.73011751854;9062.91851022516;20096.5649064834;12111.1877718305
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"32";2820318.83561637;27462.53159617;54462.7496513083;13783.1884393014;0.228874177599448;0.373027117829611;4856.18839270663;4939.98531558226;11142.2919238059;16784.832613355;24832.4970528
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"33";1456835.23674775;52384.1925206149;63191.635752614;29305.2506199365;0.216124775744072;0.357711686032912;6202.30660822363;7695.67278790848;16507.5329822409;20981.0407666938;47815.2088372107
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"34";1367201.70923597;54319.0679283414;59076.0839887511;34626.1720769803;0.202612508580615;0.313431477743851;8811.86019433243;8581.76849876543;16633.0232886817;26226.3009583672;51922.7321451374
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"35";1693554.29045762;48685.4804343719;57513.3355287407;30548.3669706281;0.18441193146207;0.308184950228421;8051.25478991629;9674.75581285129;21030.1343712339;32782.876197959;52032.7738391973
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"36";2615997.62084394;46968.5923785179;63518.6568530001;25722.8181973739;0.240912977120361;0.420492996830413;11355.3785583826;11264.4152449869;23578.1730915187;29087.0177674319;33487.8432406752
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"37";3339582.89776925;53654.896480275;78615.2615834872;27460.6169184972;0.272246697777353;0.491852039630374;12313.7578465317;13707.9401260305;27724.1519638166;27034.999194225;39053.9281212117
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"38";1864701.38646871;67382.6056958496;74545.8729940847;35391.4919593174;0.316805872307066;0.381428413893447;14016.211837786;11417.3711798797;18677.1038295539;29971.3378338056;49735.1248686598
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"39";1300699.3104821;61987.4252948058;67204.8790249639;41872.853147895;0.151956853011429;0.223243985456918;7259.73264967416;7642.72606160864;14388.2054235338;37464.1722922569;62406.0029028745
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"40";1733273.43005866;56506.3684810157;65964.5201109065;38464.960130262;0.113458867090132;0.212306421487257;6745.47936192513;8851.50672371668;18451.7582385082;31688.7722046402;40044.8139069004
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"41";4765566.41821455;55165.2227958853;96698.4905997423;32435.719518299;0.171762297317833;0.223578330577605;9600.25151479155;6828.98416803244;15642.0078610334;39065.2923756857;55407.9770471753
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"42";6772656.22586613;93462.2486892879;160522.455358351;54297.6799493776;0.207163524892534;0.276292618703922;8813.02369300096;8204.27966365347;26996.6848685513;48831.6154696071;81959.6852838472
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"43";346782.431401191;156147.157510584;140566.808722827;94509.3264881676;0.289227283309675;0.324213745605389;18792.4052048978;17127.9722929825;40519.795098508;61039.5193370089;131089.248534614
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"44";1676320.20741022;112257.830571369;98919.9027059858;78192.4709875829;0.278861098781871;0.29012250554176;23391.8228055255;14687.5573678661;33516.1667153216;62000.2900391902;75349.1735958331
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"45";2937101.3479558;77697.1605908134;86777.9700041195;43219.4525903142;0.208210155905218;0.219513134225819;18828.6093474555;11432.5172078034;17788.3541951349;49600.2320313521;52907.6301917765
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"46";7630617.13184252;74525.5767613721;151235.015955166;47284.3952019725;0.0978169335586385;0.134348485402812;6355.83698733154;6723.86970178866;16342.8430774209;49692.6677490406;79490.6072265567
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"47";3339786.00761522;150476.968840732;178372.202968606;92591.6211476484;0.0732518852631393;0.110121905114687;9618.97337563223;10484.1008281433;22338.879365235;62115.8346863007;120069.167418166
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"48";1718579.32714895;160937.740377559;160021.484557718;119489.396597165;0.0888136158821298;0.149589085385632;11854.7785370918;13419.0680477093;30544.7136545996;61933.4048962461;91511.6106362449
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"49";5668985.39404023;134229.669764589;169502.456831802;95483.8959984928;0.0990832575308629;0.151653534868776;17125.6456068904;16911.2374268624;36170.3102474937;49546.7239169969;57516.4793978049
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"50";2044627.02351811;149320.746864547;148216.554154586;89430.1522735428;0.0948694013066843;0.134737567446872;19259.0728206313;15789.9079242286;27957.6516291024;61933.4048962461;107958.881409084
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"51";2280883.19865909;123799.077663039;129244.271289556;90512.1364248102;0.10786671226586;0.128002446291478;12167.7437048737;9903.36811731849;26440.33151683;61490.8657072788;90656.9070433429
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"52";1469506.07390145;111291.009149758;103995.601509777;72727.4116981029;0.136868175979362;0.156086489757513;16536.9633995115;12693.401502623;24031.556804962;59809.8888549037;90985.4332665016
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"53";3164796.40256363;84064.317681311;102040.201435602;57300.4494248359;0.136431300349845;0.155348580680739;11338.1553023391;9912.55046351784;20267.7919608949;47847.911083923;58379.3117396607
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"54";2918692.44480012;89722.7615718609;108745.964439903;55886.7450832854;0.117459591649877;0.130509786296058;10355.2414973771;8783.13535255767;18410.1279494573;44332.1716469307;75140.4304557299
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"55";656537.478399928;97162.3268689721;91121.1179951056;65127.6922864293;0.110522140771674;0.121205605507762;9626.99259689966;8137.98774910361;15558.9906516812;51994.7608937709;99251.0519136277
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"56";7596703.28267935;75499.1723674797;146159.948357919;57473.3616949441;0.0866114897292845;0.121799606730619;7421.00290257756;7554.96014896443;21549.9310478432;41595.8087150167;41926.2829229328
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"57";9312007.55077847;143259.72116099;232795.746981541;81216.7068760213;0.0860546602700518;0.12513170072326;13994.9708988787;13581.0947836718;27812.3964029956;51994.7608937709;190349.937002319
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"58";1453946.48020586;223122.163280949;222649.689449087;146094.22662328;0.0919287056584257;0.133587672958634;14231.3016193238;15011.0422599763;36209.351249336;64993.4511172136;241571.091715398
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"59";1285197.77881355;190953.440697192;169286.74017627;145490.010418966;0.121319001233164;0.130583522259149;21198.3089893597;16474.8774456688;48073.8257995203;68756.931151095;137155.080590605
"sc001000";"om006";"mp0035";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o5";0;0.2;0.25;"nin";"none";"60";1545257.94875983;136293.361501826;109816.965161184;84315.8148889459;0.126490835152981;0.141504618544678;31598.9483538515;19340.5605618014;NA;55005.544920876;58671.0261651547
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"1";2178637.18558723;126477.091439237;138878.060928894;1e+05;0;0;0;0;0;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"2";2276293.89573423;126477.091439237;136022.954491133;96350.001860183;0.0334592149982641;0.0501860687835096;4218.61741896253;5264.36005177956;9482.97747074209;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"3";2947216.49960377;119554.484040159;132988.015836707;85636.7841557954;0.0815376959943306;0.122315200366701;9377.17823311785;11009.9070350035;20387.0852681213;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"4";393263.26743008;114121.791290332;101574.213230975;78436.8963577335;0.0910547805923801;0.136575321299015;9561.07497406169;11270.404859729;20831.4798337907;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"5";4366524.09933875;79713.4901108479;108828.284789349;57837.559346597;0.140431378244708;0.210664930163325;11398.3318841022;12111.2616353706;23509.5935194728;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"6";971238.730767547;95995.0884778788;92279.3709025563;54910.8630098029;0.166642089631609;0.249978123429766;12434.7510025258;14084.3097261792;26519.0607287049;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"7";2354472.37443543;72334.1130410394;80465.6237386573;48467.422310688;0.193714041178197;0.290575787558429;13382.7870149531;13655.7979240018;27038.5849389549;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"8";649060.130521604;64887.4669740319;57767.0531793289;36797.6459106037;0.234824351446444;0.352231187540622;12291.5768070636;12593.3157541891;24884.8925612527;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"9";4597266.26438621;41719.564288876;81921.1559224949;26956.4732767495;0.213957783910947;0.320963910936191;8314.68240585156;8278.0291558872;16592.7115617388;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"10";4659337.89252254;77862.3106952668;115291.063550931;37654.7777654049;0.300040378887363;0.450059278260168;15775.9446168294;16703.924550149;32479.8691669784;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"11";1288016.59346254;101729.418937789;93538.4675914728;53074.3127235617;0.301847024369159;0.45275092066429;22951.9673752154;23020.9236595081;45972.8910347235;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"12";1046068.24387306;66948.5448237046;59716.1561166557;40698.3433836722;0.265706660457362;0.398562432601233;15920.9421578459;15098.5479464186;31019.4901042645;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"13";3288009.23780996;41976.7039970144;66825.0841229312;24282.0945430469;0.27135206486473;0.407036085593684;9719.95850087562;9203.22218131969;18923.1806821953;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"14";1434025.05991762;60121.2598764335;64285.3088861347;29834.6282619499;0.296759607833847;0.44515922139526;12465.6661462346;12981.0118323593;25446.677978594;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"15";2994651.6708113;50219.9622782736;69288.3320623303;27988.9598415787;0.31210488578613;0.468156785298643;13003.895716973;12035.6105829463;25039.5062999194;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"16";1893366.08452144;59195.1663338908;68403.0373528808;30374.1401497235;0.28486791924991;0.427302814106012;12212.4650385065;12655.8860379007;24868.3510764072;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"17";1720181.18431486;55369.0512080859;59809.2199069739;30113.2161382192;0.310716455771341;0.466076447531039;13785.7286855663;13044.8077536338;26830.5364392001;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"18";14262705.2191616;46394.2005764698;193151.150656661;24902.513689732;0.304863560919785;0.45730255430989;11115.7851193755;10667.9978795238;21783.7829988993;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"19";1092118.54245166;202666.951344377;189361.627996272;95519.7932832917;0.26723609428493;0.400857393261472;34087.9344690424;39470.7875220492;73558.7219910916;NA;NA
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"20";3870520.49744752;140502.279857102;139154.433676309;89880.8015790767;0.274181224335091;0.411267572966789;36870.885684772;33704.6740122002;70575.5596969721;NA;70018.0140375676
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"21";3176577.26241681;102788.712560068;115824.084324782;57912.4097155821;0.236346850439097;0.354516189496253;19429.6119407547;19986.8778784076;39416.4898191622;NA;66380.197256303
"sc001001";"om006";"mp0036";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o5";0;0.2;0.25;"nin";"none";"22";2243810.22775305;93935.6453568105;92985.8245670989;50374.0230047644;0.317161603937486;0.475740637974077;23718.0786174592;22115.8831646692;45833.9617821284;NA;45721.9853512071
